[    3491ms] [LOG] 🚀 Transcription bridge starting... @ http://127.0.0.1:8000/public/script.js:35
[ 1116215ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1121211ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2uw7I:0
[ 1121214ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1121221ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1126213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2uxLT:0
[ 1126220ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1126224ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1131217ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2uyZe:0
[ 1131220ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1131223ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1136219ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2uznp:0
[ 1136224ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1136230ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1141222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2u-_z:0
[ 1141229ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1141233ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1146225ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v0E8:0
[ 1146228ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1146231ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1151227ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v1SJ:0
[ 1151232ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1151238ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1156230ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v2gU:0
[ 1156235ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1156240ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1161233ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v3ue:0
[ 1161239ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1161241ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1166236ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v56p:0
[ 1166240ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1166245ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1171239ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v6K-:0
[ 1171243ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1171245ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1176242ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v7Z9:0
[ 1176245ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1176250ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1181244ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v8nK:0
[ 1181251ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1181255ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1186247ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2v9_U:0
[ 1186252ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1186257ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1191250ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vBDf:0
[ 1191254ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1191258ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1196253ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vCRq:0
[ 1196257ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1196261ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1201256ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vDf_:0
[ 1201260ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1201262ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1206259ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vEuA:0
[ 1206263ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1206267ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1211262ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vG6L:0
[ 1211266ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1211270ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1216266ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vHKW:0
[ 1216270ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1216272ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1221269ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vIYi:0
[ 1221273ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1221276ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1226272ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vJmt:0
[ 1226276ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1226279ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1231275ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vK_2:0
[ 1231279ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1231283ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1236278ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vMDE:0
[ 1236283ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1236286ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1241281ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vNRP:0
[ 1241285ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1241291ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1246284ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vOfa:0
[ 1246290ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1246294ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1251287ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vPtk:0
[ 1251290ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1251292ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1256290ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vR5v:0
[ 1256293ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1256299ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1261293ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vSK4:0
[ 1261299ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1261303ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1266296ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vTYF:0
[ 1266299ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1266302ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1271299ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vUmQ:0
[ 1271302ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1271308ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1276301ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vV-b:0
[ 1276308ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1276310ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1281304ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vXCm:0
[ 1281308ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1281311ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1286307ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vYQx:0
[ 1286311ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1286315ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1291310ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vZf6:0
[ 1291315ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1291319ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1296313ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vatG:0
[ 1296317ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1296321ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1301316ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vc5R:0
[ 1301320ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1301325ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1306319ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2vdJc:0
[ 1306325ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1306329ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1311322ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:8000/ws/socket.io/?EIO=4&transport=polling&t=Pw2veXn:0
[ 1311326ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
[ 1311328ms] [WARNING] Skipped "*/*" because it is not a valid MIME type. Check https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types for a list of valid MIME types. @ http://127.0.0.1:8000/assets/index-LFVFt-Wr.js:9207
